County Name_x,State Name_x,year,county,state,mortality_average,mortality_min,mortality_max,State Name_y,County Name_y,Max,Min,Mean,Median,Std
Pasco  ,Florida,2010,pasco,florida,56.13,54.17,58.34,Florida,Pasco,0.056176,0.008765,0.03065356790123457,0.030235,0.00998786998138027
Pinellas  ,Florida,2010,pinellas,florida,43.05,41.36,44.91,Florida,Pinellas,0.059176,0.007786,0.03025189488117002,0.029588,0.010337890299007804
Polk  ,Florida,2010,polk,florida,51.22,49.17,53.6,Florida,Polk,0.059941,0.0069,0.029087278082191782,0.028382499999999998,0.009941559894669421
Santa Rosa  ,Florida,2010,santa rosa,florida,63.37,60.06,67.16,Florida,Santa Rosa,0.079471,0.012059,0.03750131506849315,0.037,0.010821680007439976
Sarasota  ,Florida,2010,sarasota,florida,32.77,31.06,34.72,Florida,Sarasota,0.062235,0.008294,0.03172609074243813,0.030941,0.010871681240222515
Seminole  ,Florida,2010,seminole,florida,42.67,40.46,44.99,Florida,Seminole,0.067529,0.008882,0.031346931506849314,0.030941,0.009796297734641154
Volusia  ,Florida,2010,volusia,florida,55.5,53.34,57.87,Florida,Volusia,0.059,0.003118,0.02957032093663912,0.029294,0.009884050166231532
Wakulla  ,Florida,2010,wakulla,florida,66.13,60.6,71.98,Florida,Wakulla,0.066412,0.003765,0.03204659659090909,0.031323500000000004,0.010420861017671142
Bibb  ,Georgia,2010,bibb,georgia,57.51,54.02,60.92,Georgia,Bibb,0.051471,0.010941,0.0298992868852459,0.029588,0.008172047480549411
Chatham  ,Georgia,2010,chatham,georgia,48.39,45.88,51.2,Georgia,Chatham,0.059647,0.010235,0.03282478455284553,0.033059000000000005,0.010308967834392339
Chattooga  ,Georgia,2010,chattooga,georgia,72.28,67.35,77.34,Georgia,Chattooga,0.045824,0.009471,0.027092841463414633,0.027059,0.007778015787793937
Clarke  ,Georgia,2010,clarke,georgia,44.11,40.67,47.76,Georgia,Clarke,0.063176,0.009529,0.033941091286307054,0.034412,0.010074934022114753
Cobb  ,Georgia,2010,cobb,georgia,42.73,40.67,45.33,Georgia,Cobb,0.060294,0.007647,0.034220650406504065,0.034125,0.009213835996098464
Columbia  ,Georgia,2010,columbia,georgia,45.77,42.85,48.96,Georgia,Columbia,0.056176,0.012471,0.031601338775510204,0.031647,0.008209843095903287
Coweta  ,Georgia,2010,coweta,georgia,58.57,54.96,62.21,Georgia,Coweta,0.053059,0.009353,0.03137430894308943,0.0322055,0.008981828080487284
Dawson  ,Georgia,2010,dawson,georgia,53.73,49.06,58.27,Georgia,Dawson,0.069294,0.009765,0.0345634837398374,0.03358800000000001,0.010362225804832993
DeKalb  ,Georgia,2010,dekalb,georgia,32.47,30.59,34.72,Georgia,DeKalb,0.055765,0.002,0.0249030301369863,0.025412,0.009195508168658136
Douglas  ,Georgia,2010,douglas,georgia,54.76,51.28,58.29,Georgia,Douglas,0.062647,0.012471,0.038843930894308945,0.038294,0.010868087360375605
Fulton  ,Georgia,2010,fulton,georgia,35.64,33.77,37.73,Georgia,Fulton,0.055824,0.002769,0.033097699186991875,0.033235,0.009331782048186535
Glynn  ,Georgia,2010,glynn,georgia,62.55,58.9,66.52,Georgia,Glynn,0.056294,0.011412,0.032782199186991864,0.0332645,0.010079871704164073
Gwinnett  ,Georgia,2010,gwinnett,georgia,44.6,42.21,47.42,Georgia,Gwinnett,0.055529,0.003824,0.031213162393162394,0.0312645,0.008510969433803008
Henry  ,Georgia,2010,henry,georgia,60.63,57.08,64.29,Georgia,Henry,0.056706,0.0085,0.03076669105691057,0.030676500000000002,0.008775685405064059
Murray  ,Georgia,2010,murray,georgia,81.81,76.57,87.32,Georgia,Murray,0.072059,0.018,0.04386259336099585,0.043706,0.011167068133980185
Muscogee  ,Georgia,2010,muscogee,georgia,59.49,56.3,62.99,Georgia,Muscogee,0.053588,0.010714,0.03412442213114754,0.033853,0.009190194307720844
Paulding  ,Georgia,2010,paulding,georgia,55.39,51.79,58.8,Georgia,Paulding,0.065824,0.014176,0.038656069105691054,0.038558999999999996,0.011164872773492143
Pike  ,Georgia,2010,pike,georgia,66.43,60.46,72.14,Georgia,Pike,0.070882,0.008118,0.03730751327433628,0.035882,0.010915559061690847
Richmond  ,Georgia,2010,richmond,georgia,58.12,55.14,61.58,Georgia,Richmond,0.059941,0.006118,0.030358628571428573,0.029529,0.009420951525417285
Rockdale  ,Georgia,2010,rockdale,georgia,49.37,46.03,52.62,Georgia,Rockdale,0.050588,0.006941,0.029200847736625513,0.029235,0.00899322758905031
Sumter  ,Georgia,2010,sumter,georgia,48.01,43.78,52.19,Georgia,Sumter,0.061588,0.00875,0.03345416736401673,0.033588,0.009555784802870058
Ada  ,Idaho,2010,ada,idaho,45.76,43.21,48.57,Idaho,Ada,0.056118,0.004294,0.032082483333333335,0.033235,0.009405913879022216
Butte  ,Idaho,2010,butte,idaho,53.52,46.3,61.31,Idaho,Butte,0.058,0.024412,0.043057221238938057,0.043118,0.006049900890284854
Cassia  ,Idaho,2010,cassia,idaho,51.18,47.0,55.58,Idaho,Cassia,0.058765,0.027529,0.04459952409638554,0.0449705,0.006535969397114857
Kootenai  ,Idaho,2010,kootenai,idaho,51.06,48.03,54.32,Idaho,Kootenai,0.046471,0.01,0.03016085164835165,0.030294,0.0072259846223473685
Adams  ,Illinois,2010,adams,illinois,59.28,56.13,62.65,Illinois,Adams,0.064,0.005294,0.03283117613636363,0.032147,0.009853201055500322
Champaign  ,Illinois,2010,champaign,illinois,43.26,40.73,46.31,Illinois,Champaign,0.054294,0.002412,0.0253727556561086,0.025676499999999998,0.007902581940888113
Clark  ,Illinois,2010,clark,illinois,55.2,50.46,59.74,Illinois,Clark,0.050706,0.011706,0.030242910798122066,0.03,0.008493688099113631
Cook  ,Illinois,2010,cook,illinois,32.45,31.21,34.22,Illinois,Cook,0.069412,0.002647,0.029498368852459017,0.029176,0.011625782495105352
DuPage  ,Illinois,2010,dupage,illinois,34.12,32.41,36.28,Illinois,DuPage,0.047529,0.004118,0.023312868493150687,0.022941,0.008928052457924388
Effingham  ,Illinois,2010,effingham,illinois,48.86,45.19,52.55,Illinois,Effingham,0.062824,0.002,0.035149785,0.034529,0.010092393802368467
Hamilton  ,Illinois,2010,hamilton,illinois,53.06,47.85,58.71,Illinois,Hamilton,0.063588,0.018941,0.03804874449339207,0.037353,0.008702719753698766
Jersey  ,Illinois,2010,jersey,illinois,47.64,43.67,51.72,Illinois,Jersey,0.057882,0.013529,0.03283818699186992,0.031706,0.00839449319868987
Jo Daviess  ,Illinois,2010,jo daviess,illinois,37.46,34.37,40.65,Illinois,Jo Daviess,0.063647,0.010941,0.034311075208913654,0.034588,0.00930588688207232
Kane  ,Illinois,2010,kane,illinois,35.56,33.49,37.95,Illinois,Kane,0.057,0.005588,0.02777056712328767,0.026941,0.010047043911596764
Lake  ,Illinois,2010,lake,illinois,36.73,34.93,38.77,Illinois,Lake,0.070118,0.009706,0.032723916247906194,0.032176,0.010895980769649479
Macon  ,Illinois,2010,macon,illinois,48.8,46.06,51.91,Illinois,Macon,0.06,0.007706,0.031137931506849313,0.031294,0.010501014940650132
Macoupin  ,Illinois,2010,macoupin,illinois,52.1,48.88,55.09,Illinois,Macoupin,0.056706,0.004353,0.03130121052631579,0.031529,0.008899554292522498
Madison  ,Illinois,2010,madison,illinois,56.48,53.92,59.38,Illinois,Madison,0.064294,0.000941,0.032203310077519386,0.032294,0.010618662167275807
McHenry  ,Illinois,2010,mchenry,illinois,48.33,45.66,51.23,Illinois,McHenry,0.055412,0.005647,0.028837548295454544,0.028588,0.009931981438031895
McLean  ,Illinois,2010,mclean,illinois,48.97,46.15,51.97,Illinois,McLean,0.059,0.012824,0.03191023287671233,0.031294,0.0091665377715688
Peoria  ,Illinois,2010,peoria,illinois,49.94,47.27,52.95,Illinois,Peoria,0.061471,0.003615,0.029417298245614034,0.028765,0.009783954076853413
Randolph  ,Illinois,2010,randolph,illinois,53.28,49.56,56.85,Illinois,Randolph,0.055294,0.004647,0.02800041690140845,0.028,0.009527057342102732
Rock Island  ,Illinois,2010,rock island,illinois,50.26,47.74,53.04,Illinois,Rock Island,0.049941,0.004765,0.02675144077134986,0.026882,0.008848183725581656
Saint Clair  ,Illinois,2010,saint clair,illinois,59.63,56.94,62.52,Illinois,Saint Clair,0.064667,0.000882,0.025949304843304846,0.026412,0.011068662692791985
Sangamon  ,Illinois,2010,sangamon,illinois,50.86,48.09,53.99,Illinois,Sangamon,0.059636,0.007118,0.030359766233766235,0.030706,0.009915480739907745
Will  ,Illinois,2010,will,illinois,39.03,37.14,41.31,Illinois,Will,0.055588,0.007706,0.03011287392550143,0.030118,0.008399255778548765
Winnebago  ,Illinois,2010,winnebago,illinois,47.89,45.38,50.69,Illinois,Winnebago,0.057118,0.007471,0.02755630833333333,0.0271175,0.009546746634336167
Allen  ,Indiana,2010,allen,indiana,54.81,52.35,57.6,Indiana,Allen,0.059,0.012353,0.03559722023809524,0.035521,0.0084135980752735
Boone  ,Indiana,2010,boone,indiana,56.57,52.77,60.88,Indiana,Boone,0.059824,0.015882,0.039083777173913044,0.0381765,0.008462600691820628
Carroll  ,Indiana,2010,carroll,indiana,53.93,49.44,57.96,Indiana,Carroll,0.056412,0.019824,0.03753419021739131,0.036853,0.007845492749518367
Clark  ,Indiana,2010,clark,indiana,67.14,63.44,71.15,Indiana,Clark,0.065824,0.018647,0.0395753488372093,0.039765,0.008386557429477894
Delaware  ,Indiana,2010,delaware,indiana,71.09,67.65,74.69,Indiana,Delaware,0.058471,0.010235,0.03587782417582418,0.0347355,0.008903989560329794
Elkhart  ,Indiana,2010,elkhart,indiana,52.09,49.13,55.17,Indiana,Elkhart,0.057824,0.010647,0.034627798913043475,0.0342055,0.009149725828720976
Floyd  ,Indiana,2010,floyd,indiana,62.91,59.36,66.92,Indiana,Floyd,0.053941,0.011235,0.03223062325581395,0.032118,0.008052246704672843
Greene  ,Indiana,2010,greene,indiana,63.62,59.43,67.64,Indiana,Greene,0.065,0.01525,0.04054632954545455,0.039558499999999996,0.008592040643321785
Hamilton  ,Indiana,2010,hamilton,indiana,42.98,40.43,46.24,Indiana,Hamilton,0.059941,0.014176,0.03786713661202186,0.037059,0.00890855761489692
Hancock  ,Indiana,2010,hancock,indiana,57.01,53.31,60.72,Indiana,Hancock,0.059882,0.016824,0.037718375,0.0373825,0.008623884178436503
