County Name,State Name,year,Mortality Rate
Edwards  ,Kansas,2005,"54.76 (48.71, 61.11)"
Elk  ,Kansas,2005,"48.45 (43.03, 53.92)"
Ellis  ,Kansas,2005,"49.44 (45.68, 53.48)"
Ellsworth  ,Kansas,2005,"46.36 (41.42, 51.57)"
Finney  ,Kansas,2005,"45.97 (42.46, 49.67)"
Ford  ,Kansas,2005,"59.35 (55.10, 63.54)"
Franklin  ,Kansas,2005,"64.64 (60.38, 68.66)"
Geary  ,Kansas,2005,"53.74 (49.46, 57.95)"
Gove  ,Kansas,2005,"50.51 (44.92, 56.22)"
Graham  ,Kansas,2005,"47.33 (41.59, 53.27)"
Grant  ,Kansas,2005,"58.07 (52.12, 64.27)"
Gray  ,Kansas,2005,"55.71 (49.93, 61.83)"
Greeley  ,Kansas,2005,"84.75 (75.54, 95.05)"
Greenwood  ,Kansas,2005,"54.81 (50.36, 59.61)"
Hamilton  ,Kansas,2005,"59.23 (51.49, 66.51)"
Harper  ,Kansas,2005,"56.99 (51.84, 62.02)"
Harvey  ,Kansas,2005,"38.13 (35.27, 40.97)"
Haskell  ,Kansas,2005,"51.70 (45.64, 58.26)"
Hodgeman  ,Kansas,2005,"47.69 (41.55, 53.92)"
Jackson  ,Kansas,2005,"52.85 (48.07, 57.94)"
Jefferson  ,Kansas,2005,"54.69 (50.57, 58.83)"
Jewell  ,Kansas,2005,"52.36 (46.90, 57.80)"
Johnson  ,Kansas,2005,"38.63 (36.58, 40.90)"
Kearny  ,Kansas,2005,"66.19 (59.13, 73.66)"
Kingman  ,Kansas,2005,"44.74 (40.64, 49.14)"
Kiowa  ,Kansas,2005,"48.25 (42.42, 54.73)"
Labette  ,Kansas,2005,"64.02 (60.07, 68.28)"
Lane  ,Kansas,2005,"67.30 (59.24, 75.82)"
Leavenworth  ,Kansas,2005,"58.44 (54.96, 62.23)"
Lincoln  ,Kansas,2005,"46.68 (41.64, 52.08)"
Linn  ,Kansas,2005,"49.26 (44.58, 53.96)"
Logan  ,Kansas,2005,"62.54 (56.08, 69.33)"
Lyon  ,Kansas,2005,"51.18 (47.67, 55.10)"
